permutation,input_sample_id,brain_sample_id,kept_original_pair
254,HC-LAR-1,HC-LAR-13,False
254,HC-LAR-13,FL-LAR-13,False
254,HC-LAR-5,VC-LAR-5,False
254,VC-LAR-1,HC-LAR-5,False
254,VC-LAR-13,VC-LAR-13,True
254,VC-LAR-5,FL-LAR-5,False
255,FL-LAR-1,FL-LAR-1,True
255,FL-LAR-13,HC-LAR-13,False
255,FL-LAR-5,HC-LAR-5,False
255,HC-LAR-1,VC-LAR-5,False
255,HC-LAR-13,VC-LAR-1,False
255,HC-LAR-5,VC-LAR-13,False
255,VC-LAR-1,FL-LAR-13,False
255,VC-LAR-13,HC-LAR-1,False
255,VC-LAR-5,FL-LAR-5,False
256,FL-LAR-1,VC-LAR-13,False
256,FL-LAR-13,HC-LAR-1,False
256,FL-LAR-5,FL-LAR-5,True
256,HC-LAR-1,FL-LAR-13,False
256,HC-LAR-13,VC-LAR-1,False
256,HC-LAR-5,FL-LAR-1,False
256,VC-LAR-1,VC-LAR-5,False
256,VC-LAR-13,HC-LAR-5,False
256,VC-LAR-5,HC-LAR-13,False
257,FL-LAR-1,VC-LAR-13,False
257,FL-LAR-13,HC-LAR-5,False
257,FL-LAR-5,VC-LAR-5,False
257,HC-LAR-1,HC-LAR-1,True
257,HC-LAR-13,FL-LAR-13,False
257,HC-LAR-5,VC-LAR-1,False
257,VC-LAR-1,FL-LAR-5,False
257,VC-LAR-13,FL-LAR-1,False
257,VC-LAR-5,HC-LAR-13,False
258,FL-LAR-1,VC-LAR-5,False
258,FL-LAR-13,FL-LAR-5,False
258,FL-LAR-5,VC-LAR-13,False
258,HC-LAR-1,FL-LAR-1,False
258,HC-LAR-13,HC-LAR-13,True
258,HC-LAR-5,FL-LAR-13,False
258,VC-LAR-1,HC-LAR-5,False
258,VC-LAR-13,VC-LAR-1,False
258,VC-LAR-5,HC-LAR-1,False
259,FL-LAR-1,FL-LAR-5,False
259,FL-LAR-13,HC-LAR-5,False
259,FL-LAR-5,FL-LAR-1,False
259,HC-LAR-1,VC-LAR-13,False
259,HC-LAR-13,HC-LAR-1,False
259,HC-LAR-5,VC-LAR-1,False
259,VC-LAR-1,FL-LAR-13,False
259,VC-LAR-13,HC-LAR-13,False
259,VC-LAR-5,VC-LAR-5,True
260,FL-LAR-1,VC-LAR-13,False
260,FL-LAR-13,HC-LAR-5,False
260,FL-LAR-5,FL-LAR-1,False
260,HC-LAR-1,VC-LAR-1,False
260,HC-LAR-13,FL-LAR-5,False
260,HC-LAR-5,FL-LAR-13,False
260,VC-LAR-1,HC-LAR-13,False
260,VC-LAR-13,HC-LAR-1,False
260,VC-LAR-5,VC-LAR-5,True
261,FL-LAR-1,HC-LAR-1,False
261,FL-LAR-13,HC-LAR-13,False
261,FL-LAR-5,HC-LAR-5,False
261,HC-LAR-1,VC-LAR-13,False
261,HC-LAR-13,VC-LAR-5,False
261,HC-LAR-5,FL-LAR-13,False
261,VC-LAR-1,VC-LAR-1,True
261,VC-LAR-13,FL-LAR-5,False
261,VC-LAR-5,FL-LAR-1,False
262,FL-LAR-1,HC-LAR-1,False
262,FL-LAR-13,FL-LAR-5,False
262,FL-LAR-5,HC-LAR-5,False
262,HC-LAR-1,VC-LAR-13,False
262,HC-LAR-13,FL-LAR-13,False
262,HC-LAR-5,VC-LAR-1,False
262,VC-LAR-1,HC-LAR-13,False
262,VC-LAR-13,VC-LAR-5,False
262,VC-LAR-5,FL-LAR-1,False
263,FL-LAR-1,HC-LAR-1,False
263,FL-LAR-13,FL-LAR-13,True
263,FL-LAR-5,VC-LAR-13,False
263,HC-LAR-1,FL-LAR-5,False
263,HC-LAR-13,HC-LAR-13,True
263,HC-LAR-5,VC-LAR-1,False
263,VC-LAR-1,HC-LAR-5,False
263,VC-LAR-13,FL-LAR-1,False
263,VC-LAR-5,VC-LAR-5,True
264,FL-LAR-1,HC-LAR-5,False
264,FL-LAR-13,VC-LAR-1,False
264,FL-LAR-5,HC-LAR-1,False
264,HC-LAR-1,HC-LAR-13,False
264,HC-LAR-13,FL-LAR-1,False
264,HC-LAR-5,FL-LAR-13,False
264,VC-LAR-1,FL-LAR-5,False
264,VC-LAR-13,VC-LAR-13,True
264,VC-LAR-5,VC-LAR-5,True
265,FL-LAR-1,VC-LAR-1,False
265,FL-LAR-13,HC-LAR-5,False
265,FL-LAR-5,HC-LAR-13,False
265,HC-LAR-1,FL-LAR-1,False
265,HC-LAR-13,VC-LAR-13,False
265,HC-LAR-5,HC-LAR-1,False
265,VC-LAR-1,VC-LAR-5,False
265,VC-LAR-13,FL-LAR-13,False
265,VC-LAR-5,FL-LAR-5,False
266,FL-LAR-1,FL-LAR-13,False
266,FL-LAR-13,FL-LAR-1,False
266,FL-LAR-5,VC-LAR-13,False
266,HC-LAR-1,VC-LAR-1,False
266,HC-LAR-13,HC-LAR-13,True
266,HC-LAR-5,HC-LAR-1,False
266,VC-LAR-1,VC-LAR-5,False
266,VC-LAR-13,FL-LAR-5,False
266,VC-LAR-5,HC-LAR-5,False
267,FL-LAR-1,HC-LAR-1,False
267,FL-LAR-13,HC-LAR-5,False
267,FL-LAR-5,FL-LAR-13,False
267,HC-LAR-1,FL-LAR-5,False
267,HC-LAR-13,FL-LAR-1,False
267,HC-LAR-5,VC-LAR-13,False
267,VC-LAR-1,VC-LAR-1,True
267,VC-LAR-13,HC-LAR-13,False
267,VC-LAR-5,VC-LAR-5,True
268,FL-LAR-1,FL-LAR-1,True
268,FL-LAR-13,FL-LAR-13,True
268,FL-LAR-5,FL-LAR-5,True
268,HC-LAR-1,HC-LAR-1,True
268,HC-LAR-13,VC-LAR-5,False
268,HC-LAR-5,HC-LAR-5,True
268,VC-LAR-1,HC-LAR-13,False
268,VC-LAR-13,VC-LAR-1,False
268,VC-LAR-5,VC-LAR-13,False
269,FL-LAR-1,VC-LAR-5,False
269,FL-LAR-13,HC-LAR-13,False
269,FL-LAR-5,HC-LAR-1,False
269,HC-LAR-1,FL-LAR-13,False
269,HC-LAR-13,VC-LAR-13,False
269,HC-LAR-5,FL-LAR-5,False
269,VC-LAR-1,FL-LAR-1,False
269,VC-LAR-13,VC-LAR-1,False
269,VC-LAR-5,HC-LAR-5,False
270,FL-LAR-1,HC-LAR-5,False
270,FL-LAR-13,VC-LAR-5,False
270,FL-LAR-5,FL-LAR-13,False
270,HC-LAR-1,FL-LAR-5,False
270,HC-LAR-13,HC-LAR-1,False
270,HC-LAR-5,VC-LAR-1,False
270,VC-LAR-1,HC-LAR-13,False
270,VC-LAR-13,FL-LAR-1,False
270,VC-LAR-5,VC-LAR-13,False
271,FL-LAR-1,HC-LAR-1,False
271,FL-LAR-13,VC-LAR-5,False
271,FL-LAR-5,HC-LAR-5,False
271,HC-LAR-1,VC-LAR-1,False
271,HC-LAR-13,FL-LAR-1,False
271,HC-LAR-5,VC-LAR-13,False
271,VC-LAR-1,FL-LAR-13,False
271,VC-LAR-13,FL-LAR-5,False
271,VC-LAR-5,HC-LAR-13,False
272,FL-LAR-1,VC-LAR-1,False
272,FL-LAR-13,HC-LAR-5,False
272,FL-LAR-5,VC-LAR-5,False
272,HC-LAR-1,FL-LAR-1,False
272,HC-LAR-13,FL-LAR-5,False
272,HC-LAR-5,HC-LAR-1,False
272,VC-LAR-1,VC-LAR-13,False
272,VC-LAR-13,FL-LAR-13,False
272,VC-LAR-5,HC-LAR-13,False
273,FL-LAR-1,VC-LAR-1,False
273,FL-LAR-13,HC-LAR-1,False
273,FL-LAR-5,VC-LAR-13,False
273,HC-LAR-1,HC-LAR-5,False
273,HC-LAR-13,FL-LAR-5,False
273,HC-LAR-5,FL-LAR-1,False
273,VC-LAR-1,HC-LAR-13,False
273,VC-LAR-13,VC-LAR-5,False
273,VC-LAR-5,FL-LAR-13,False
274,FL-LAR-1,FL-LAR-5,False
274,FL-LAR-13,VC-LAR-13,False
274,FL-LAR-5,VC-LAR-5,False
274,HC-LAR-1,VC-LAR-1,False
274,HC-LAR-13,FL-LAR-1,False
274,HC-LAR-5,HC-LAR-13,False
274,VC-LAR-1,HC-LAR-1,False
274,VC-LAR-13,FL-LAR-13,False
274,VC-LAR-5,HC-LAR-5,False
275,FL-LAR-1,FL-LAR-13,False
275,FL-LAR-13,HC-LAR-13,False
275,FL-LAR-5,VC-LAR-13,False
275,HC-LAR-1,FL-LAR-1,False
275,HC-LAR-13,VC-LAR-1,False
275,HC-LAR-5,VC-LAR-5,False
275,VC-LAR-1,HC-LAR-5,False
275,VC-LAR-13,FL-LAR-5,False
275,VC-LAR-5,HC-LAR-1,False
276,FL-LAR-1,VC-LAR-5,False
276,FL-LAR-13,VC-LAR-1,False
276,FL-LAR-5,FL-LAR-13,False
276,HC-LAR-1,HC-LAR-1,True
276,HC-LAR-13,FL-LAR-5,False
276,HC-LAR-5,HC-LAR-5,True
276,VC-LAR-1,HC-LAR-13,False
276,VC-LAR-13,FL-LAR-1,False
276,VC-LAR-5,VC-LAR-13,False
277,FL-LAR-1,FL-LAR-1,True
277,FL-LAR-13,HC-LAR-1,False
277,FL-LAR-5,FL-LAR-5,True
277,HC-LAR-1,VC-LAR-1,False
277,HC-LAR-13,VC-LAR-5,False
277,HC-LAR-5,HC-LAR-13,False
277,VC-LAR-1,VC-LAR-13,False
277,VC-LAR-13,FL-LAR-13,False
277,VC-LAR-5,HC-LAR-5,False
278,FL-LAR-1,FL-LAR-5,False
278,FL-LAR-13,HC-LAR-5,False
278,FL-LAR-5,VC-LAR-13,False
278,HC-LAR-1,VC-LAR-5,False
278,HC-LAR-13,HC-LAR-13,True
278,HC-LAR-5,FL-LAR-1,False
278,VC-LAR-1,HC-LAR-1,False
278,VC-LAR-13,FL-LAR-13,False
278,VC-LAR-5,VC-LAR-1,False
279,FL-LAR-1,FL-LAR-1,True
279,FL-LAR-13,FL-LAR-5,False
279,FL-LAR-5,VC-LAR-1,False
279,HC-LAR-1,HC-LAR-13,False
279,HC-LAR-13,HC-LAR-1,False
279,HC-LAR-5,FL-LAR-13,False
279,VC-LAR-1,VC-LAR-5,False
279,VC-LAR-13,HC-LAR-5,False
279,VC-LAR-5,VC-LAR-13,False
280,FL-LAR-1,VC-LAR-1,False
280,FL-LAR-13,FL-LAR-13,True
280,FL-LAR-5,VC-LAR-5,False
280,HC-LAR-1,FL-LAR-5,False
280,HC-LAR-13,VC-LAR-13,False
280,HC-LAR-5,HC-LAR-13,False
280,VC-LAR-1,HC-LAR-5,False
280,VC-LAR-13,HC-LAR-1,False
280,VC-LAR-5,FL-LAR-1,False
281,FL-LAR-1,HC-LAR-1,False
281,FL-LAR-13,FL-LAR-13,True
281,FL-LAR-5,FL-LAR-1,False
281,HC-LAR-1,HC-LAR-5,False
281,HC-LAR-13,HC-LAR-13,True
281,HC-LAR-5,VC-LAR-5,False
281,VC-LAR-1,VC-LAR-13,False
281,VC-LAR-13,FL-LAR-5,False
281,VC-LAR-5,VC-LAR-1,False
282,FL-LAR-1,VC-LAR-5,False
282,FL-LAR-13,FL-LAR-5,False
282,FL-LAR-5,HC-LAR-1,False
282,HC-LAR-1,VC-LAR-1,False
282,HC-LAR-13,FL-LAR-1,False
282,HC-LAR-5,HC-LAR-5,True
282,VC-LAR-1,FL-LAR-13,False
282,VC-LAR-13,VC-LAR-13,True
282,VC-LAR-5,HC-LAR-13,False
283,FL-LAR-1,FL-LAR-1,True
283,FL-LAR-13,HC-LAR-5,False
283,FL-LAR-5,HC-LAR-13,False
283,HC-LAR-1,VC-LAR-1,False
283,HC-LAR-13,HC-LAR-1,False
283,HC-LAR-5,VC-LAR-5,False
283,VC-LAR-1,FL-LAR-13,False
283,VC-LAR-13,VC-LAR-13,True
283,VC-LAR-5,FL-LAR-5,False
284,FL-LAR-1,HC-LAR-5,False
284,FL-LAR-13,FL-LAR-5,False
284,FL-LAR-5,VC-LAR-5,False
284,HC-LAR-1,VC-LAR-13,False
284,HC-LAR-13,HC-LAR-13,True
284,HC-LAR-5,FL-LAR-1,False
284,VC-LAR-1,FL-LAR-13,False
284,VC-LAR-13,HC-LAR-1,False
284,VC-LAR-5,VC-LAR-1,False
285,FL-LAR-1,FL-LAR-13,False
285,FL-LAR-13,HC-LAR-5,False
285,FL-LAR-5,HC-LAR-13,False
285,HC-LAR-1,FL-LAR-5,False
285,HC-LAR-13,VC-LAR-5,False
285,HC-LAR-5,VC-LAR-13,False
285,VC-LAR-1,VC-LAR-1,True
285,VC-LAR-13,FL-LAR-1,False
285,VC-LAR-5,HC-LAR-1,False
286,FL-LAR-1,HC-LAR-1,False
286,FL-LAR-13,HC-LAR-13,False
286,FL-LAR-5,VC-LAR-13,False
286,HC-LAR-1,HC-LAR-5,False
286,HC-LAR-13,FL-LAR-1,False
286,HC-LAR-5,FL-LAR-5,False
286,VC-LAR-1,VC-LAR-1,True
286,VC-LAR-13,FL-LAR-13,False
286,VC-LAR-5,VC-LAR-5,True
287,FL-LAR-1,VC-LAR-1,False
287,FL-LAR-13,VC-LAR-13,False
287,FL-LAR-5,FL-LAR-5,True
287,HC-LAR-1,HC-LAR-13,False
287,HC-LAR-13,VC-LAR-5,False
287,HC-LAR-5,FL-LAR-1,False
287,VC-LAR-1,HC-LAR-5,False
287,VC-LAR-13,FL-LAR-13,False
287,VC-LAR-5,HC-LAR-1,False
288,FL-LAR-1,VC-LAR-13,False
288,FL-LAR-13,HC-LAR-5,False
288,FL-LAR-5,HC-LAR-13,False
288,HC-LAR-1,FL-LAR-13,False
288,HC-LAR-13,HC-LAR-1,False
288,HC-LAR-5,FL-LAR-1,False
288,VC-LAR-1,FL-LAR-5,False
288,VC-LAR-13,VC-LAR-1,False
288,VC-LAR-5,VC-LAR-5,True
289,FL-LAR-1,VC-LAR-1,False
289,FL-LAR-13,HC-LAR-13,False
289,FL-LAR-5,VC-LAR-13,False
289,HC-LAR-1,HC-LAR-1,True
289,HC-LAR-13,FL-LAR-13,False
289,HC-LAR-5,FL-LAR-1,False
289,VC-LAR-1,HC-LAR-5,False
289,VC-LAR-13,FL-LAR-5,False
289,VC-LAR-5,VC-LAR-5,True
290,FL-LAR-1,HC-LAR-13,False
290,FL-LAR-13,VC-LAR-1,False
290,FL-LAR-5,FL-LAR-13,False
290,HC-LAR-1,FL-LAR-1,False
290,HC-LAR-13,HC-LAR-1,False
290,HC-LAR-5,HC-LAR-5,True
290,VC-LAR-1,VC-LAR-13,False
290,VC-LAR-13,VC-LAR-5,False
290,VC-LAR-5,FL-LAR-5,False
291,FL-LAR-1,HC-LAR-13,False
291,FL-LAR-13,VC-LAR-13,False
291,FL-LAR-5,VC-LAR-1,False
291,HC-LAR-1,FL-LAR-1,False
291,HC-LAR-13,VC-LAR-5,False
291,HC-LAR-5,HC-LAR-1,False
291,VC-LAR-1,FL-LAR-13,False
291,VC-LAR-13,HC-LAR-5,False
291,VC-LAR-5,FL-LAR-5,False
292,FL-LAR-1,HC-LAR-13,False
292,FL-LAR-13,HC-LAR-5,False
292,FL-LAR-5,VC-LAR-13,False
292,HC-LAR-1,FL-LAR-1,False
292,HC-LAR-13,FL-LAR-13,False
292,HC-LAR-5,HC-LAR-1,False
292,VC-LAR-1,VC-LAR-1,True
292,VC-LAR-13,VC-LAR-5,False
292,VC-LAR-5,FL-LAR-5,False
293,FL-LAR-1,HC-LAR-13,False
293,FL-LAR-13,FL-LAR-5,False
293,FL-LAR-5,HC-LAR-1,False
293,HC-LAR-1,HC-LAR-5,False
293,HC-LAR-13,FL-LAR-13,False
293,HC-LAR-5,VC-LAR-5,False
293,VC-LAR-1,VC-LAR-1,True
293,VC-LAR-13,VC-LAR-13,True
293,VC-LAR-5,FL-LAR-1,False
294,FL-LAR-1,HC-LAR-5,False
294,FL-LAR-13,FL-LAR-13,True
294,FL-LAR-5,VC-LAR-13,False
294,HC-LAR-1,HC-LAR-13,False
294,HC-LAR-13,VC-LAR-5,False
294,HC-LAR-5,FL-LAR-5,False
294,VC-LAR-1,HC-LAR-1,False
294,VC-LAR-13,VC-LAR-1,False
294,VC-LAR-5,FL-LAR-1,False
295,FL-LAR-1,VC-LAR-1,False
295,FL-LAR-13,VC-LAR-5,False
295,FL-LAR-5,VC-LAR-13,False
295,HC-LAR-1,HC-LAR-13,False
295,HC-LAR-13,FL-LAR-1,False
295,HC-LAR-5,FL-LAR-5,False
295,VC-LAR-1,HC-LAR-5,False
295,VC-LAR-13,HC-LAR-1,False
295,VC-LAR-5,FL-LAR-13,False
296,FL-LAR-1,FL-LAR-5,False
296,FL-LAR-13,VC-LAR-5,False
296,FL-LAR-5,HC-LAR-13,False
296,HC-LAR-1,HC-LAR-1,True
296,HC-LAR-13,VC-LAR-1,False
296,HC-LAR-5,HC-LAR-5,True
296,VC-LAR-1,VC-LAR-13,False
296,VC-LAR-13,FL-LAR-1,False
296,VC-LAR-5,FL-LAR-13,False
297,FL-LAR-1,FL-LAR-5,False
297,FL-LAR-13,VC-LAR-13,False
297,FL-LAR-5,HC-LAR-1,False
297,HC-LAR-1,FL-LAR-13,False
297,HC-LAR-13,VC-LAR-5,False
297,HC-LAR-5,FL-LAR-1,False
297,VC-LAR-1,VC-LAR-1,True
297,VC-LAR-13,HC-LAR-5,False
297,VC-LAR-5,HC-LAR-13,False
298,FL-LAR-1,FL-LAR-5,False
298,FL-LAR-13,VC-LAR-1,False
298,FL-LAR-5,FL-LAR-1,False
298,HC-LAR-1,HC-LAR-5,False
298,HC-LAR-13,FL-LAR-13,False
298,HC-LAR-5,HC-LAR-13,False
298,VC-LAR-1,VC-LAR-5,False
298,VC-LAR-13,VC-LAR-13,True
298,VC-LAR-5,HC-LAR-1,False
299,FL-LAR-1,HC-LAR-1,False
299,FL-LAR-13,VC-LAR-13,False
299,FL-LAR-5,FL-LAR-5,True
299,HC-LAR-1,VC-LAR-1,False
299,HC-LAR-13,FL-LAR-13,False
299,HC-LAR-5,HC-LAR-13,False
299,VC-LAR-1,FL-LAR-1,False
299,VC-LAR-13,HC-LAR-5,False
299,VC-LAR-5,VC-LAR-5,True
300,FL-LAR-1,HC-LAR-13,False
300,FL-LAR-13,FL-LAR-1,False
300,FL-LAR-5,VC-LAR-13,False
300,HC-LAR-1,FL-LAR-5,False
300,HC-LAR-13,HC-LAR-1,False
300,HC-LAR-5,FL-LAR-13,False
300,VC-LAR-1,HC-LAR-5,False
300,VC-LAR-13,VC-LAR-1,False
300,VC-LAR-5,VC-LAR-5,True
301,FL-LAR-1,FL-LAR-13,False
301,FL-LAR-13,VC-LAR-5,False
301,FL-LAR-5,HC-LAR-13,False
301,HC-LAR-1,VC-LAR-1,False
301,HC-LAR-13,FL-LAR-5,False
301,HC-LAR-5,VC-LAR-13,False
301,VC-LAR-1,HC-LAR-1,False
301,VC-LAR-13,HC-LAR-5,False
301,VC-LAR-5,FL-LAR-1,False
302,FL-LAR-1,VC-LAR-13,False
302,FL-LAR-13,FL-LAR-13,True
302,FL-LAR-5,VC-LAR-1,False
302,HC-LAR-1,FL-LAR-5,False
302,HC-LAR-13,FL-LAR-1,False
302,HC-LAR-5,HC-LAR-1,False
302,VC-LAR-1,HC-LAR-13,False
302,VC-LAR-13,HC-LAR-5,False
302,VC-LAR-5,VC-LAR-5,True
303,FL-LAR-1,FL-LAR-5,False
303,FL-LAR-13,VC-LAR-13,False
303,FL-LAR-5,VC-LAR-1,False
303,HC-LAR-1,FL-LAR-1,False
303,HC-LAR-13,HC-LAR-1,False
303,HC-LAR-5,FL-LAR-13,False
303,VC-LAR-1,VC-LAR-5,False
303,VC-LAR-13,HC-LAR-5,False
303,VC-LAR-5,HC-LAR-13,False
304,FL-LAR-1,HC-LAR-5,False
304,FL-LAR-13,HC-LAR-13,False
304,FL-LAR-5,FL-LAR-1,False
304,HC-LAR-1,HC-LAR-1,True
304,HC-LAR-13,FL-LAR-5,False
304,HC-LAR-5,VC-LAR-5,False
304,VC-LAR-1,VC-LAR-1,True
304,VC-LAR-13,FL-LAR-13,False
304,VC-LAR-5,VC-LAR-13,False
305,FL-LAR-1,FL-LAR-1,True
305,FL-LAR-13,VC-LAR-13,False
305,FL-LAR-5,HC-LAR-5,False
305,HC-LAR-1,HC-LAR-1,True
305,HC-LAR-13,FL-LAR-5,False
305,HC-LAR-5,VC-LAR-5,False
305,VC-LAR-1,HC-LAR-13,False
305,VC-LAR-13,FL-LAR-13,False
305,VC-LAR-5,VC-LAR-1,False
306,FL-LAR-1,FL-LAR-5,False
306,FL-LAR-13,FL-LAR-1,False
306,FL-LAR-5,VC-LAR-13,False
306,HC-LAR-1,HC-LAR-13,False
306,HC-LAR-13,VC-LAR-5,False
306,HC-LAR-5,FL-LAR-13,False
306,VC-LAR-1,HC-LAR-1,False
306,VC-LAR-13,HC-LAR-5,False
306,VC-LAR-5,VC-LAR-1,False
307,FL-LAR-1,FL-LAR-13,False
307,FL-LAR-13,HC-LAR-5,False
307,FL-LAR-5,VC-LAR-13,False
307,HC-LAR-1,FL-LAR-1,False
307,HC-LAR-13,VC-LAR-5,False
307,HC-LAR-5,FL-LAR-5,False
307,VC-LAR-1,HC-LAR-1,False
307,VC-LAR-13,HC-LAR-13,False
307,VC-LAR-5,VC-LAR-1,False
308,FL-LAR-1,FL-LAR-5,False
308,FL-LAR-13,HC-LAR-5,False
308,FL-LAR-5,FL-LAR-1,False
308,HC-LAR-1,FL-LAR-13,False
308,HC-LAR-13,HC-LAR-1,False
308,HC-LAR-5,VC-LAR-1,False
308,VC-LAR-1,HC-LAR-13,False
308,VC-LAR-13,VC-LAR-5,False
308,VC-LAR-5,VC-LAR-13,False
309,FL-LAR-1,FL-LAR-5,False
309,FL-LAR-13,HC-LAR-13,False
309,FL-LAR-5,VC-LAR-5,False
309,HC-LAR-1,FL-LAR-1,False
309,HC-LAR-13,VC-LAR-1,False
309,HC-LAR-5,VC-LAR-13,False
309,VC-LAR-1,HC-LAR-1,False
309,VC-LAR-13,HC-LAR-5,False
309,VC-LAR-5,FL-LAR-13,False
310,FL-LAR-1,VC-LAR-1,False
310,FL-LAR-13,HC-LAR-13,False
310,FL-LAR-5,VC-LAR-5,False
310,HC-LAR-1,HC-LAR-1,True
310,HC-LAR-13,VC-LAR-13,False
310,HC-LAR-5,FL-LAR-13,False
310,VC-LAR-1,FL-LAR-5,False
310,VC-LAR-13,HC-LAR-5,False
310,VC-LAR-5,FL-LAR-1,False
311,FL-LAR-1,HC-LAR-1,False
311,FL-LAR-13,HC-LAR-13,False
311,FL-LAR-5,VC-LAR-13,False
311,HC-LAR-1,HC-LAR-5,False
311,HC-LAR-13,VC-LAR-1,False
311,HC-LAR-5,FL-LAR-5,False
311,VC-LAR-1,FL-LAR-13,False
311,VC-LAR-13,FL-LAR-1,False
311,VC-LAR-5,VC-LAR-5,True
312,FL-LAR-1,FL-LAR-13,False
312,FL-LAR-13,VC-LAR-13,False
312,FL-LAR-5,FL-LAR-1,False
312,HC-LAR-1,VC-LAR-5,False
312,HC-LAR-13,HC-LAR-13,True
312,HC-LAR-5,HC-LAR-5,True
312,VC-LAR-1,VC-LAR-1,True
312,VC-LAR-13,FL-LAR-5,False
312,VC-LAR-5,HC-LAR-1,False
313,FL-LAR-1,VC-LAR-1,False
313,FL-LAR-13,FL-LAR-13,True
313,FL-LAR-5,HC-LAR-1,False
313,HC-LAR-1,FL-LAR-1,False
313,HC-LAR-13,VC-LAR-5,False
313,HC-LAR-5,HC-LAR-5,True
313,VC-LAR-1,VC-LAR-13,False
313,VC-LAR-13,FL-LAR-5,False
313,VC-LAR-5,HC-LAR-13,False
314,FL-LAR-1,VC-LAR-1,False
314,FL-LAR-13,VC-LAR-5,False
314,FL-LAR-5,FL-LAR-1,False
314,HC-LAR-1,HC-LAR-1,True
314,HC-LAR-13,FL-LAR-5,False
314,HC-LAR-5,FL-LAR-13,False
314,VC-LAR-1,HC-LAR-5,False
314,VC-LAR-13,HC-LAR-13,False
314,VC-LAR-5,VC-LAR-13,False
315,FL-LAR-1,VC-LAR-5,False
315,FL-LAR-13,HC-LAR-13,False
315,FL-LAR-5,VC-LAR-13,False
315,HC-LAR-1,HC-LAR-5,False
315,HC-LAR-13,FL-LAR-5,False
315,HC-LAR-5,VC-LAR-1,False
315,VC-LAR-1,FL-LAR-13,False
315,VC-LAR-13,HC-LAR-1,False
315,VC-LAR-5,FL-LAR-1,False
316,FL-LAR-1,HC-LAR-1,False
316,FL-LAR-13,VC-LAR-1,False
316,FL-LAR-5,FL-LAR-1,False
316,HC-LAR-1,VC-LAR-13,False
316,HC-LAR-13,VC-LAR-5,False
316,HC-LAR-5,HC-LAR-13,False
316,VC-LAR-1,FL-LAR-5,False
316,VC-LAR-13,HC-LAR-5,False
316,VC-LAR-5,FL-LAR-13,False
317,FL-LAR-1,HC-LAR-13,False
317,FL-LAR-13,VC-LAR-5,False
317,FL-LAR-5,HC-LAR-1,False
317,HC-LAR-1,VC-LAR-1,False
317,HC-LAR-13,FL-LAR-1,False
317,HC-LAR-5,FL-LAR-13,False
317,VC-LAR-1,HC-LAR-5,False
317,VC-LAR-13,FL-LAR-5,False
317,VC-LAR-5,VC-LAR-13,False
318,FL-LAR-1,HC-LAR-5,False
318,FL-LAR-13,VC-LAR-13,False
318,FL-LAR-5,VC-LAR-5,False
318,HC-LAR-1,FL-LAR-13,False
318,HC-LAR-13,HC-LAR-1,False
318,HC-LAR-5,FL-LAR-5,False
318,VC-LAR-1,VC-LAR-1,True
318,VC-LAR-13,HC-LAR-13,False
318,VC-LAR-5,FL-LAR-1,False
319,FL-LAR-1,VC-LAR-13,False
319,FL-LAR-13,VC-LAR-5,False
319,FL-LAR-5,VC-LAR-1,False
319,HC-LAR-1,HC-LAR-1,True
319,HC-LAR-13,FL-LAR-1,False
319,HC-LAR-5,HC-LAR-5,True
319,VC-LAR-1,FL-LAR-5,False
319,VC-LAR-13,FL-LAR-13,False
319,VC-LAR-5,HC-LAR-13,False
320,FL-LAR-1,FL-LAR-1,True
320,FL-LAR-13,HC-LAR-13,False
320,FL-LAR-5,HC-LAR-5,False
320,HC-LAR-1,FL-LAR-5,False
320,HC-LAR-13,VC-LAR-13,False
320,HC-LAR-5,VC-LAR-1,False
320,VC-LAR-1,HC-LAR-1,False
320,VC-LAR-13,FL-LAR-13,False
320,VC-LAR-5,VC-LAR-5,True
321,FL-LAR-1,VC-LAR-1,False
321,FL-LAR-13,FL-LAR-13,True
321,FL-LAR-5,VC-LAR-5,False
321,HC-LAR-1,HC-LAR-13,False
321,HC-LAR-13,FL-LAR-1,False
321,HC-LAR-5,VC-LAR-13,False
321,VC-LAR-1,FL-LAR-5,False
321,VC-LAR-13,HC-LAR-1,False
321,VC-LAR-5,HC-LAR-5,False
322,FL-LAR-1,VC-LAR-1,False
322,FL-LAR-13,HC-LAR-13,False
322,FL-LAR-5,VC-LAR-13,False
322,HC-LAR-1,VC-LAR-5,False
322,HC-LAR-13,FL-LAR-5,False
322,HC-LAR-5,FL-LAR-13,False
322,VC-LAR-1,HC-LAR-1,False
322,VC-LAR-13,FL-LAR-1,False
322,VC-LAR-5,HC-LAR-5,False
323,FL-LAR-1,VC-LAR-1,False
323,FL-LAR-13,FL-LAR-1,False
323,FL-LAR-5,HC-LAR-1,False
323,HC-LAR-1,VC-LAR-13,False
323,HC-LAR-13,HC-LAR-13,True
323,HC-LAR-5,FL-LAR-5,False
323,VC-LAR-1,FL-LAR-13,False
323,VC-LAR-13,HC-LAR-5,False
323,VC-LAR-5,VC-LAR-5,True
324,FL-LAR-1,FL-LAR-5,False
324,FL-LAR-13,HC-LAR-5,False
324,FL-LAR-5,FL-LAR-13,False
324,HC-LAR-1,VC-LAR-5,False
324,HC-LAR-13,VC-LAR-1,False
324,HC-LAR-5,HC-LAR-13,False
324,VC-LAR-1,FL-LAR-1,False
324,VC-LAR-13,VC-LAR-13,True
